Date,MSFT prices,AAPL prices,KO prices,PEP prices,GS prices,MS prices,GM prices,F prices
2020-05-21,174.3490447998047,76.69575500488281,37.40522766113281,108.20736694335938,156.29986572265625,33.50191116333008,24.8338680267334,4.173395156860352
2020-05-22,174.425048828125,77.18954467773438,37.28928756713867,108.43175506591797,156.15232849121094,33.360595703125,25.007123947143555,4.188220977783203
2020-05-26,172.5811309814453,76.66670989990234,38.16707992553711,107.82511901855469,170.15078735351562,36.320072174072266,26.37394905090332,4.32906436920166
2020-05-27,172.8092041015625,77.00074005126953,38.69705581665039,108.70597839355469,181.9535369873047,38.955326080322266,26.749345779418945,4.469906330108643
2020-05-28,172.41952514648438,77.03462982177734,38.99517822265625,109.93588256835938,174.6288604736328,36.91029739379883,25.680908203125,4.336475849151611
2020-05-29,174.1779022216797,76.9595947265625,38.65565490722656,109.32095336914062,171.5898895263672,36.74403381347656,24.910869598388672,4.232697010040283
2020-06-01,173.77870178222656,77.90603637695312,38.91236877441406,110.51762390136719,174.5939178466797,37.15969467163086,25.931177139282227,4.351301670074463
2020-06-02,175.75575256347656,78.26670837402344,38.83783721923828,110.21846771240234,178.2704315185547,37.89124298095703,26.383577346801758,4.373539924621582
2020-06-03,176.18348693847656,78.69757843017578,39.66593933105469,110.37635803222656,183.8856201171875,38.99689865112305,27.98141098022461,4.588510990142822
2020-06-04,173.86427307128906,78.01978302001953,39.6825065612793,109.34878540039062,187.59695434570312,40.47663116455078,28.068044662475586,4.870196342468262
2020-06-05,177.93238830566406,80.24188232421875,40.651371002197266,110.91484069824219,190.30413818359375,41.1749267578125,29.463747024536133,5.440980911254883
2020-06-08,179.03494262695312,80.7163314819336,41.28072738647461,110.72224426269531,192.8279266357422,41.69034957885742,29.531126022338867,5.581823825836182
2020-06-09,180.4036407470703,83.26517486572266,40.576839447021484,111.35870361328125,190.4613494873047,41.898170471191406,28.741830825805664,5.366852760314941
2020-06-10,187.0951690673828,85.40739440917969,40.26216125488281,112.3301773071289,186.46176147460938,40.47663116455078,27.673398971557617,5.048102855682373
2020-06-11,177.0484161376953,81.30693817138672,37.71162796020508,107.06245422363281,169.52896118164062,37.05162811279297,25.507652282714844,4.544034481048584
2020-06-12,178.44564819335938,82.00890350341797,38.10436248779297,108.033935546875,176.20948791503906,38.47315979003906,26.912982940673828,4.788656234741211
2020-06-15,179.58628845214844,83.02313232421875,38.689300537109375,109.27337646484375,180.16542053222656,39.40423583984375,26.7300968170166,4.818307399749756
2020-06-16,183.98704528808594,85.2234115600586,39.082054138183594,110.26997375488281,183.02980041503906,40.36855697631836,26.73972511291504,4.855371475219727
2020-06-17,184.6238250732422,85.10481262207031,38.92327880859375,110.34534454345703,180.06063842773438,39.703514099121094,26.142940521240234,4.692290306091309
2020-06-18,186.60089111328125,85.13870239257812,39.26587677001953,111.19957733154297,178.0084686279297,39.553871154785156,26.075559616088867,4.692290306091309
2020-06-19,185.48878479003906,84.65218353271484,38.455322265625,109.943359375,176.07852172851562,39.013511657714844,25.594284057617188,4.618161678314209
2020-06-22,190.64047241210938,86.86697387695312,38.221351623535156,109.75074768066406,177.64166259765625,39.38760757446289,25.382518768310547,4.655226230621338
2020-06-23,191.91415405273438,88.72114562988281,38.137794494628906,110.01036071777344,178.82931518554688,39.811580657958984,25.26701545715332,4.558858394622803
2020-06-24,188.04563903808594,87.155029296875,37.31053161621094,108.50289916992188,172.92601013183594,39.030155181884766,24.33333969116211,4.410604000091553
2020-06-25,190.42185974121094,88.31207275390625,37.54450225830078,110.05225372314453,180.8553009033203,40.55976486206055,24.28521156311035,4.469906330108643
2020-06-26,186.6103973388672,85.59862518310547,36.408050537109375,107.97530364990234,165.21495056152344,39.113277435302734,23.54404640197754,4.380953311920166
2020-06-29,188.61593627929688,87.57136535644531,37.06820297241211,109.77587890625,168.9525604248047,39.2712287902832,24.35258674621582,4.455081939697266
2020-06-30,193.43492126464844,88.30238342285156,37.33559799194336,110.76410675048828,172.57669067382812,40.15241241455078,24.35258674621582,4.5069708824157715
2020-07-01,194.56597900390625,88.1353759765625,37.45258712768555,110.84786224365234,172.53298950195312,39.57881546020508,24.025320053100586,4.432842254638672
2020-07-02,196.0487823486328,88.1353759765625,37.502716064453125,111.25821685791016,172.38453674316406,39.72844696044922,24.294837951660156,4.484732151031494
2020-07-06,200.26898193359375,90.49298095703125,37.795188903808594,111.63506317138672,181.0823974609375,40.58470153808594,24.766489028930664,4.588510990142822
2020-07-07,197.94024658203125,90.21220397949219,37.77847671508789,111.86117553710938,174.09616088867188,39.47905349731445,24.188953399658203,4.53662109375
2020-07-08,202.2935333251953,92.31326293945312,37.66148376464844,112.40555572509766,176.61993408203125,40.659515380859375,24.00606918334961,4.514382839202881
2020-07-09,203.70974731445312,92.71025848388672,36.69216537475586,111.14097595214844,171.88681030273438,39.49567794799805,22.542993545532227,4.32906436920166
2020-07-10,203.09193420410156,92.87242889404297,37.72834014892578,112.60652923583984,179.51048278808594,41.399391174316406,23.476665496826172,4.521796226501465
2020-07-13,196.8187255859375,92.4439926147461,37.81189727783203,112.98336791992188,182.4097442626953,41.748538970947266,23.92906951904297,4.49214506149292
2020-07-14,198.03536987304688,93.9737777709961,38.32999038696289,113.49427032470703,186.88963317871094,41.98130798339844,24.67985725402832,4.714528560638428
2020-07-15,197.7406768798828,94.62008666992188,38.772857666015625,111.96167755126953,189.41343688964844,42.68792724609375,25.87342071533203,4.996213912963867
2020-07-16,193.8246307373047,93.45578002929688,38.5639533996582,112.12079620361328,187.46597290039062,43.76031494140625,25.844547271728516,5.0851664543151855
